0.046426    -5.911141    -5.911137    -3.667389    -3.667386    -3.170809    -3.170801    -2.925897    -2.925893    -2.422361    -2.422349    -1.636966    -1.636946    -0.713306    -0.713303     1.901270     1.901276     1.996615     1.996633     2.189790     2.189799     2.579157     2.579162
0.048636    -5.888359    -5.888355    -3.707369    -3.707366    -3.217792    -3.217784    -2.903759    -2.903758    -2.451454    -2.451443    -1.632746    -1.632727    -0.731685    -0.731683     1.871571     1.871581     1.991806     1.991822     2.169681     2.169694     2.610102     2.610108
0.050847    -5.865114    -5.865108    -3.747903    -3.747899    -3.265052    -3.265044    -2.880641    -2.880637    -2.481087    -2.481080    -1.630806    -1.630788    -0.751466    -0.751464     1.842263     1.842276     1.989775     1.989789     2.149310     2.149326     2.641589     2.641597
0.053058    -5.841507    -5.841500    -3.788839    -3.788834    -3.312503    -3.312495    -2.856657    -2.856649    -2.511176    -2.511171    -1.631120    -1.631104    -0.772662    -0.772660     1.813853     1.813868     1.990239     1.990251     2.128800     2.128819     2.673515     2.673523
0.055269    -5.817652    -5.817644    -3.830022    -3.830017    -3.360098    -3.360089    -2.831900    -2.831888    -2.541626    -2.541624    -1.633648    -1.633632    -0.795272    -0.795270     1.786668     1.786685     1.993003     1.993012     2.108322     2.108342     2.705783     2.705792
0.057479    -5.793675    -5.793667    -3.871294    -3.871287    -3.407805    -3.407795    -2.806473    -2.806458    -2.572321    -2.572319    -1.638329    -1.638314    -0.819279    -0.819276     1.760942     1.760961     1.997788     1.997796     2.088174     2.088195     2.738300     2.738310
0.059690    -5.769715    -5.769705    -3.912491    -3.912482    -3.455600    -3.455589    -2.780543    -2.780524    -2.603078    -2.603075    -1.645086    -1.645072    -0.844649    -0.844645     1.736851     1.736870     2.003909     2.003913     2.069077     2.069096     2.770980     2.770990
0.061901    -5.745923    -5.745913    -3.953443    -3.953431    -3.503463    -3.503452    -2.754498    -2.754477    -2.633492    -2.633487    -1.653830    -1.653816    -0.871329    -0.871325     1.714530     1.714548     2.008967     2.008969     2.053454     2.053469     2.803739     2.803750
0.064112    -5.722466    -5.722456    -3.993973    -3.993959    -3.551379    -3.551366    -2.729904    -2.729880    -2.661984    -2.661978    -1.664456    -1.664442    -0.899250    -0.899245     1.694079     1.694097     2.005785     2.005793     2.048496     2.048503     2.836500     2.836511
0.066322    -5.699526    -5.699517    -4.033899    -4.033883    -3.599329    -3.599316    -2.718268    -2.718245    -2.677035    -2.677025    -1.676848    -1.676835    -0.928320    -0.928314     1.675575     1.675591     1.991727     1.991736     2.056842     2.056845     2.869187     2.869199
0.068533    -5.677302    -5.677294    -4.073029    -4.073011    -3.647300    -3.647286    -2.738331    -2.738315    -2.659896    -2.659878    -1.690882    -1.690869    -0.958431    -0.958426     1.659066     1.659081     1.973453     1.973460     2.071816     2.071819     2.901730     2.901741
0.070744    -5.656008    -5.656001    -4.111164    -4.111145    -3.695275    -3.695260    -2.767730    -2.767717    -2.632926    -2.632907    -1.706425    -1.706411    -0.989457    -0.989451     1.644581     1.644594     1.954059     1.954063     2.090295     2.090298     2.934062     2.934073
0.072955    -5.635874    -5.635868    -4.148101    -4.148080    -3.743236    -3.743221    -2.798657    -2.798645    -2.603935    -2.603915    -1.723338    -1.723324    -1.021252    -1.021247     1.632126     1.632138     1.934437     1.934439     2.111344     2.111348     2.966119     2.966130
0.075165    -5.617143    -5.617138    -4.183627    -4.183606    -3.791166    -3.791151    -2.829978    -2.829967    -2.574057    -2.574037    -1.741479    -1.741465    -1.053657    -1.053652     1.621691     1.621702     1.914925     1.914928     2.134575     2.134578     2.997844     2.997854
0.077376    -5.600069    -5.600064    -4.217530    -4.217508    -3.839044    -3.839029    -2.861376    -2.861367    -2.543616    -2.543596    -1.760705    -1.760691    -1.086495    -1.086492     1.613246     1.613256     1.895695     1.895701     2.159754     2.159757     3.029180     3.029191
0.079587    -5.584913    -5.584909    -4.249597    -4.249576    -3.886849    -3.886834    -2.892711    -2.892704    -2.512764    -2.512745    -1.780870    -1.780856    -1.119581    -1.119579     1.606749     1.606759     1.876863     1.876871     2.186700     2.186703     3.060079     3.060088
0.081798    -5.571937    -5.571933    -4.279626    -4.279605    -3.934554    -3.934540    -2.923897    -2.923892    -2.481599    -2.481582    -1.801830    -1.801817    -1.152714    -1.152712     1.602143     1.602153     1.858515     1.858526     2.215256     2.215259     3.090491     3.090501
0.084008    -5.561393    -5.561389    -4.307429    -4.307409    -3.982132    -3.982118    -2.954873    -2.954869    -2.450204    -2.450187    -1.823444    -1.823431    -1.185688    -1.185684     1.599358     1.599367     1.840730     1.840741     2.245272     2.245273     3.120376     3.120385
0.086219    -5.553514    -5.553510    -4.332846    -4.332827    -4.029549    -4.029537    -2.985588    -2.985585    -2.418650    -2.418634    -1.845571    -1.845559    -1.218285    -1.218279     1.598313     1.598322     1.823577     1.823588     2.276600     2.276601     3.149694     3.149702
0.088430    -5.548504    -5.548501    -4.355757    -4.355740    -4.076770    -4.076758    -3.016000    -3.015995    -2.387012    -2.386996    -1.868074    -1.868062    -1.250286    -1.250278     1.598912     1.598920     1.807129     1.807140     2.309098     2.309099     3.178409     3.178417
0.090641    -5.546523    -5.546519    -4.376094    -4.376078    -4.123750    -4.123739    -3.046068    -3.046063    -2.355365    -2.355350    -1.890815    -1.890804    -1.281469    -1.281458     1.601047     1.601055     1.791463     1.791473     2.342624     2.342626     3.206490     3.206497
0.092851    -5.547675    -5.547671    -4.393853    -4.393839    -4.170437    -4.170428    -3.075758    -3.075751    -2.323795    -2.323780    -1.913656    -1.913647    -1.311610    -1.311598     1.604590     1.604596     1.776668     1.776677     2.377037     2.377041     3.233910     3.233916
0.095062    -5.552003    -5.552000    -4.409110    -4.409097    -4.216763    -4.216755    -3.105034    -3.105026    -2.292400    -2.292385    -1.936453    -1.936445    -1.340488    -1.340475     1.609383     1.609388     1.762854     1.762862     2.412198     2.412203     3.260643     3.260649
0.097273    -5.559484    -5.559481    -4.422038    -4.422026    -4.262630    -4.262623    -3.133868    -3.133859    -2.261306    -2.261290    -1.959039    -1.959033    -1.367889    -1.367876     1.615226     1.615230     1.750171     1.750177     2.447971     2.447977     3.286668     3.286674
0.099483    -5.570028    -5.570023    -4.432943    -4.432933    -4.307867    -4.307860    -3.162229    -3.162220    -2.230693    -2.230677    -1.981204    -1.981199    -1.393606    -1.393592     1.621843     1.621846     1.738842     1.738846     2.484218     2.484226     3.311967     3.311972
0.101694    -5.583483    -5.583478    -4.442405    -4.442395    -4.352087    -4.352082    -3.190092    -3.190082    -2.200864    -2.200847    -2.002622    -2.002618    -1.417440    -1.417427     1.628824     1.628827     1.729215     1.729218     2.520807     2.520815     3.336524     3.336529
0.103905    -5.599650    -5.599644    -4.451915    -4.451906    -4.394034    -4.394028    -3.217430    -3.217420    -2.172428    -2.172412    -2.022666    -2.022662    -1.439209    -1.439198     1.635543     1.635546     1.721857     1.721860     2.557607     2.557615     3.360326     3.360331
0.106116    -5.618292    -5.618284    -4.467315    -4.467308    -4.428125    -4.428122    -3.244220    -3.244210    -2.146912    -2.146897    -2.039800    -2.039796    -1.458746    -1.458737     1.641087     1.641090     1.717617     1.717620     2.594487     2.594496     3.383363     3.383368
0.108326    -5.639146    -5.639138    -4.498645    -4.498643    -4.444596    -4.444594    -3.270440    -3.270429    -2.128611    -2.128599    -2.049727    -2.049722    -1.475904    -1.475897     1.644424     1.644427     1.717460     1.717466     2.631324     2.631331     3.405628     3.405632
0.110537    -5.661940    -5.661930    -4.538401    -4.538399    -4.451229    -4.451226    -3.296067    -3.296056    -2.125051    -2.125046    -2.044920    -2.044913    -1.490559    -1.490554     1.645026     1.645029     1.721846     1.721854     2.667993     2.668000     3.427114     3.427118
0.112748    -5.686397    -5.686384    -4.579773    -4.579771    -4.455086    -4.455083    -3.321083    -3.321072    -2.135062    -2.135059    -2.026560    -2.026551    -1.502612    -1.502610     1.643319     1.643324     1.730277     1.730287     2.704376     2.704382     3.447818     3.447821
0.114959    -5.712247    -5.712233    -4.621183    -4.621180    -4.457976    -4.457973    -3.345468    -3.345456    -2.150725    -2.150721    -2.002575    -2.002565    -1.511994    -1.511992     1.640238     1.640244     1.741747     1.741759     2.740359     2.740364     3.467739     3.467742
0.117169    -5.739232    -5.739216    -4.662170    -4.662167    -4.460559    -4.460555    -3.369204    -3.369192    -2.168153    -2.168149    -1.976861    -1.976853    -1.518664    -1.518661     1.636597     1.636606     1.755363     1.755375     2.775831     2.775835     3.486877     3.486881
0.119380    -5.767109    -5.767091    -4.702535    -4.702531    -4.463196    -4.463191    -3.392274    -3.392261    -2.185999    -2.185995    -1.950781    -1.950774    -1.522614    -1.522609     1.632927     1.632938     1.770515     1.770527     2.810688     2.810691     3.505236     3.505240
0.121591    -5.795652    -5.795632    -4.742160    -4.742156    -4.466124    -4.466117    -3.414662    -3.414649    -2.203734    -2.203731    -1.924877    -1.924872    -1.523868    -1.523862     1.629538     1.629550     1.786811     1.786821     2.844829     2.844831     3.522819     3.522824
0.123802    -5.824650    -5.824628    -4.780961    -4.780956    -4.469510    -4.469501    -3.436352    -3.436338    -2.221115    -2.221113    -1.899410    -1.899407    -1.522486    -1.522479     1.626601     1.626616     1.803988     1.803995     2.878161     2.878163     3.539633     3.539639
0.126012    -5.853910    -5.853887    -4.818866    -4.818861    -4.473466    -4.473455    -3.457330    -3.457315    -2.238009    -2.238008    -1.874525    -1.874523    -1.518559    -1.518552     1.624212     1.624229     1.821860     1.821865     2.910595     2.910597     3.555684     3.555691
0.128223    -5.883255    -5.883231    -4.855811    -4.855806    -4.478062    -4.478048    -3.477582    -3.477567    -2.254341    -2.254339    -1.850312    -1.850311    -1.512211    -1.512204     1.622416     1.622434     1.840284     1.840286     2.942051     2.942053     3.570981     3.570989
0.130434    -5.912520    -5.912495    -4.891737    -4.891732    -4.483328    -4.483312    -3.497095    -3.497080    -2.270061    -2.270058    -1.826834    -1.826833    -1.503594    -1.503588     1.621226     1.621245     1.859141     1.859143     2.972454     2.972457     3.585534     3.585543
0.132645    -5.941555    -5.941531    -4.926587    -4.926582    -4.489264    -4.489245    -3.515858    -3.515843    -2.285138    -2.285133    -1.804137    -1.804136    -1.492885    -1.492880     1.620636     1.620657     1.878327     1.878332     3.001737     3.001740     3.599353     3.599363
0.134855    -5.970220    -5.970197    -4.960305    -4.960300    -4.495839    -4.495819    -3.533858    -3.533844    -2.299550    -2.299543    -1.782256    -1.782256    -1.480284    -1.480279     1.620626     1.620647     1.897752     1.897760     3.029840     3.029844     3.612450     3.612460
0.137066    -5.998387    -5.998364    -4.992838    -4.992833    -4.503004    -4.502982    -3.551086    -3.551073    -2.313283    -2.313275    -1.761225    -1.761224    -1.466007    -1.466003     1.621162     1.621184     1.917326     1.917336     3.056712     3.056715     3.624835     3.624846
0.139277    -6.025934    -6.025913    -5.024135    -5.024130    -4.510687    -4.510665    -3.567531    -3.567519    -2.326326    -2.326317    -1.741070    -1.741069    -1.450284    -1.450281     1.622205     1.622227     1.936963     1.936974     3.082307     3.082310     3.636521     3.636532
0.141488    -6.052750    -6.052731    -5.054145    -5.054140    -4.518804    -4.518783    -3.583185    -3.583175    -2.338676    -2.338666    -1.721818    -1.721817    -1.433354    -1.433351     1.623706     1.623727     1.956574     1.956586     3.106589     3.106592     3.647519     3.647530
0.143698    -6.078729    -6.078712    -5.082822    -5.082817    -4.527259    -4.527240    -3.598039    -3.598030    -2.350329    -2.350318    -1.703496    -1.703494    -1.415463    -1.415460     1.625612     1.625633     1.976071     1.976083     3.129530     3.129532     3.657842     3.657852
0.145909    -6.103772    -6.103758    -5.110119    -5.110114    -4.535950    -4.535933    -3.612085    -3.612078    -2.361284    -2.361273    -1.686128    -1.686125    -1.396860    -1.396857     1.627866     1.627887     1.995362     1.995374     3.151106     3.151108     3.667502     3.667510
0.148120    -6.127786    -6.127774    -5.135993    -5.135987    -4.544769    -4.544756    -3.625315    -3.625311    -2.371543    -2.371533    -1.669738    -1.669734    -1.377796    -1.377793     1.630410     1.630429     2.014349     2.014360     3.171304     3.171307     3.676509     3.676516
0.150331    -6.150684    -6.150675    -5.160403    -5.160397    -4.553609    -4.553600    -3.637724    -3.637721    -2.381109    -2.381099    -1.654346    -1.654341    -1.358520    -1.358517     1.633181     1.633198     2.032932     2.032941     3.190117     3.190120     3.684875     3.684880
0.152541    -6.172383    -6.172375    -5.183309    -5.183302    -4.562361    -4.562357    -3.649305    -3.649302    -2.389984    -2.389975    -1.639971    -1.639965    -1.339281    -1.339277     1.636115     1.636131     2.051002     2.051009     3.207543     3.207546     3.692611     3.692614
0.154752    -6.192804    -6.192798    -5.204674    -5.204668    -4.570923    -4.570921    -3.660053    -3.660048    -2.398174    -2.398166    -1.626628    -1.626622    -1.320321    -1.320316     1.639151     1.639165     2.068447     2.068451     3.223586     3.223590     3.699726     3.699729
0.156963    -6.211875    -6.211871    -5.224465    -5.224458    -4.579195    -4.579189    -3.669961    -3.669954    -2.405683    -2.405676    -1.614332    -1.614324    -1.301877    -1.301871     1.642225     1.642237     2.085147     2.085149     3.238255     3.238259     3.706232     3.706233
0.159174    -6.229527    -6.229525    -5.242648    -5.242641    -4.587081    -4.587070    -3.679023    -3.679016    -2.412515    -2.412510    -1.603090    -1.603081    -1.284177    -1.284168     1.645276     1.645285     2.100978     2.100979     3.251562     3.251567     3.712136     3.712138
0.161384    -6.245698    -6.245696    -5.259194    -5.259187    -4.594490    -4.594475    -3.687236    -3.687227    -2.418678    -2.418673    -1.592910    -1.592901    -1.267437    -1.267427     1.648244     1.648251     2.115813     2.115817     3.263524     3.263529     3.717448     3.717451
0.163595    -6.260329    -6.260328    -5.274076    -5.274069    -4.601341    -4.601323    -3.694596    -3.694586    -2.424174    -2.424171    -1.583798    -1.583787    -1.251861    -1.251850     1.651073     1.651078     2.129527     2.129533     3.274157     3.274163     3.722177     3.722181
0.165806    -6.273368    -6.273366    -5.287268    -5.287261    -4.607561    -4.607542    -3.701097    -3.701087    -2.429011    -2.429008    -1.575755    -1.575745    -1.237640    -1.237628     1.653708     1.653711     2.141993     2.142000     3.283482     3.283488     3.726330     3.726334
0.168017    -6.284766    -6.284764    -5.298748    -5.298742    -4.613085    -4.613065    -3.706738    -3.706728    -2.433191    -2.433189    -1.568785    -1.568775    -1.224946    -1.224934     1.656100     1.656102     2.153089     2.153097     3.291516     3.291522     3.729915     3.729919
0.170227    -6.294483    -6.294481    -5.308496    -5.308491    -4.617855    -4.617835    -3.711516    -3.711507    -2.436721    -2.436719    -1.562888    -1.562878    -1.213933    -1.213921     1.658205     1.658206     2.162700     2.162708     3.298279     3.298284     3.732937     3.732941
0.172438    -6.302482    -6.302480    -5.316496    -5.316491    -4.621823    -4.621805    -3.715427    -3.715419    -2.439603    -2.439602    -1.558063    -1.558055    -1.204734    -1.204723     1.659983     1.659983     2.170721     2.170728     3.303786     3.303791     3.735403     3.735406
0.174649    -6.308734    -6.308732    -5.322732    -5.322728    -4.624949    -4.624935    -3.718471    -3.718465    -2.441841    -2.441840    -1.554311    -1.554304    -1.197460    -1.197451     1.661401     1.661401     2.177060     2.177066     3.308054     3.308057     3.737315     3.737318
0.176860    -6.313216    -6.313215    -5.327195    -5.327192    -4.627204    -4.627193    -3.720646    -3.720642    -2.443438    -2.443437    -1.551631    -1.551626    -1.192200    -1.192194     1.662433     1.662434     2.181644     2.181648     3.311093     3.311096     3.738679     3.738681
0.179070    -6.315913    -6.315911    -5.329875    -5.329873    -4.628564    -4.628558    -3.721950    -3.721949    -2.444395    -2.444395    -1.550023    -1.550020    -1.189018    -1.189014     1.663061     1.663061     2.184418     2.184420     3.312913     3.312915     3.739497     3.739497
0.181281    -6.316812    -6.316811    -5.330769    -5.330768    -4.629017    -4.629017    -3.722386    -3.722385    -2.444714    -2.444714    -1.549486    -1.549485    -1.187952    -1.187951     1.663271     1.663271     2.185347     2.185347     3.313520     3.313520     3.739768     3.739770
0.183501    -6.316355    -6.315598    -5.330663    -5.330354    -4.628915    -4.628370    -3.722444    -3.721954    -2.444662    -2.444249    -1.558353    -1.545802    -1.194493    -1.180261     1.661880     1.664700     2.181805     2.188003     3.312284     3.314925     3.737514     3.739739
0.185721    -6.314227    -6.312721    -5.330035    -5.329418    -4.628063    -4.626977    -3.722139    -3.721160    -2.444086    -2.443264    -1.571986    -1.547589    -1.199584    -1.171829     1.660551     1.666139     2.177412     2.189743     3.311173     3.316480     3.733005     3.737476
0.187941    -6.310435    -6.308194    -5.328881    -5.327955    -4.626459    -4.624845    -3.721491    -3.720020    -2.442970    -2.441742    -1.589918    -1.554932    -1.203102    -1.163090     1.659309     1.667563     2.172208     2.190544     3.310082     3.318102     3.726354     3.733110
0.190161    -6.304990    -6.302038    -5.327194    -5.325957    -4.624106    -4.621978    -3.720533    -3.718570    -2.441285    -2.439659    -1.611686    -1.567683    -1.205133    -1.154448     1.658177     1.668945     2.166241     2.190389     3.308843     3.319638     3.717764     3.726853
0.192381    -6.297913    -6.294278    -5.324964    -5.323414    -4.621004    -4.618384    -3.719313    -3.716855    -2.438994    -2.436979    -1.636872    -1.585500    -1.205937    -1.146244     1.657173     1.670258     2.159558     2.189269     3.307215     3.320854     3.707529     3.719006
0.194601    -6.289229    -6.284949    -5.322178    -5.320311    -4.617158    -4.614074    -3.717887    -3.714932    -2.436049    -2.433658    -1.665102    -1.607910    -1.205879    -1.138747     1.656314     1.671474     2.152214     2.187185     3.304887     3.321427     3.696052     3.709954
0.196822    -6.278971    -6.274090    -5.318821    -5.316635    -4.612573    -4.609057    -3.716325    -3.712869    -2.432397    -2.429645    -1.696056    -1.634398    -1.205348    -1.132155     1.655610     1.672564     2.144270     2.184145     3.301473     3.320932     3.683846     3.700170
0.199042    -6.267178    -6.261747    -5.314877    -5.312366    -4.607255    -4.603344    -3.714704    -3.710743    -2.427977    -2.424885    -1.729447    -1.664457    -1.204703    -1.126607     1.655066     1.673496     2.135789     2.180168     3.296520     3.318844     3.671538     3.690206
0.201262    -6.253895    -6.247973    -5.310326    -5.307487    -4.601213    -4.596951    -3.713107    -3.708638    -2.422726    -2.419318    -1.765022    -1.697623    -1.204239    -1.122191     1.654679     1.674236     2.126841     2.175284     3.289530     3.314547     3.659848     3.680664
0.203482    -6.239175    -6.232826    -5.305150    -5.301976    -4.594456    -4.589891    -3.711623    -3.706643    -2.416578    -2.412883    -1.802548    -1.733485    -1.204187    -1.118953     1.654441     1.674744     2.117502     2.169533     3.279999     3.307390     3.649537     3.672160
0.205702    -6.223076    -6.216372    -5.299328    -5.295813    -4.586997    -4.582181    -3.710345    -3.704849    -2.409466    -2.405525    -1.841805    -1.771676    -1.204707    -1.116907     1.654332     1.674975     2.107857     2.162966     3.267473     3.296769     3.641324     3.665258
0.207922    -6.205663    -6.198680    -5.292840    -5.288976    -4.578848    -4.573839    -3.709365    -3.703347    -2.401329    -2.397193    -1.882579    -1.811873    -1.205906    -1.116040     1.654326     1.674879     2.097993     2.155645     3.251615     3.282237     3.635767     3.660412
0.210142    -6.187007    -6.179830    -5.285664    -5.281445    -4.570025    -4.564887    -3.708771    -3.702228    -2.392110    -2.387851    -1.924656    -1.853780    -1.207846    -1.116317     1.654386     1.674397     2.088009     2.147643     3.232252     3.263593     3.633178     3.657905
0.212362    -6.167185    -6.159902    -5.277781    -5.273199    -4.560548    -4.555347    -3.708651    -3.701577    -2.381763    -2.377484    -1.967807    -1.897127    -1.210551    -1.117688     1.654467     1.673465     2.078007     2.139042     3.209391     3.240910     3.633591     3.657839
0.214582    -6.146280    -6.138984    -5.269173    -5.264218    -4.550436    -4.545244    -3.709080    -3.701472    -2.370255    -2.366114    -2.011782    -1.941654    -1.214016    -1.120088     1.654514     1.672013     2.068096     2.129936     3.183207     3.214486     3.636809     3.660143
0.216802    -6.124381    -6.117170    -5.259821    -5.254484    -4.539716    -4.534607    -3.710130    -3.701982    -2.357573    -2.353833    -2.056270    -1.987106    -1.218215    -1.123444     1.654465     1.669966     2.058389     2.120425     3.153993     3.184762     3.642488     3.664624
0.219022    -6.101583    -6.094559    -5.249711    -5.243981    -4.528416    -4.523468    -3.711857    -3.703165    -2.343734    -2.340868    -2.100836    -2.033221    -1.223107    -1.127675     1.654250     1.667247     2.048996     2.110617     3.122111     3.152231     3.650223     3.671011
0.221242    -6.077986    -6.071252    -5.238828    -5.232695    -4.516569    -4.511862    -3.714306    -3.705065    -2.328806    -2.327798    -2.144707    -2.079704    -1.228636    -1.132695     1.653793     1.663785     2.040029     2.100625     3.087952     3.117387     3.659606     3.679003
0.223462    -6.053696    -6.047358    -5.227162    -5.220614    -4.504214    -4.499832    -3.717511    -3.707716    -2.316254    -2.312974    -2.186071    -2.126163    -1.234739    -1.138413     1.653016     1.659512     2.031589     2.090566     3.051901     3.080686     3.670258     3.688295
0.225682    -6.028823    -6.022987    -5.214705    -5.207731    -4.491395    -4.487421    -3.721487    -3.711133    -2.311561    -2.296799    -2.219434    -2.171849    -1.241347    -1.144740     1.651837     1.654373     2.023764     2.080558     3.014327     3.042541     3.681842     3.698596
0.227903    -6.003483    -5.998255    -5.201453    -5.194039    -4.478164    -4.474681    -3.726237    -3.715319    -2.325626    -2.282821    -2.232733    -2.214047    -1.248384    -1.151582     1.648329     1.650178     2.016628     2.070715     2.975573     3.003317     3.694060     3.709637
0.230123    -5.977796    -5.973281    -5.187404    -5.179538    -4.464579    -4.461671    -3.731751    -3.720262    -2.358717    -2.287572    -2.236070    -2.225556    -1.255777    -1.158848     1.641362     1.647962     2.010232     2.061150     2.935952     2.963340     3.706654     3.721175
0.232343    -5.951885    -5.948186    -5.172563    -5.164231    -4.450707    -4.448453    -3.738002    -3.725935    -2.399177    -2.323473    -2.225350    -2.209427    -1.263447    -1.166450     1.633478     1.645124     2.004603     2.051962     2.895754     2.922903     3.719398     3.732991
0.234563    -5.925878    -5.923092    -5.156937    -5.148124    -4.436624    -4.435103    -3.744951    -3.732300    -2.441603    -2.366351    -2.205930    -2.189627    -1.271318    -1.174301     1.624706     1.641609     1.999744     2.043242     2.855247     2.882270     3.732094     3.744886
0.236783    -5.899905    -5.898126    -5.140538    -5.131231    -4.422417    -4.421700    -3.752547    -3.739304    -2.484169    -2.409712    -2.184181    -2.167866    -1.279316    -1.182316     1.615098     1.637378     1.995636     2.035063     2.814679     2.841685     3.744565     3.756684
